first_player,,,DeepMCTS,DeepMCTS,RolloutMCTS,RolloutMCTS
score_player,,,DeepMCTS,RolloutMCTS,DeepMCTS,RolloutMCTS
board_size,bmcts_sim,match,,,,
Vortex_8,750,31,1,0,1,0
Vortex_8,750,32,1,0,0,1
Vortex_8,750,33,1,0,1,0
Vortex_8,750,34,1,0,1,0
Vortex_8,750,35,1,0,1,0
Vortex_8,750,36,1,0,1,0
Vortex_8,750,37,1,0,1,0
Vortex_8,750,38,1,0,1,0
Vortex_8,750,39,1,0,0,1
Vortex_8,750,40,1,0,0,1
Vortex_8,750,41,1,0,1,0
Vortex_8,750,42,1,0,0,1
Vortex_8,750,43,1,0,1,0
Vortex_8,750,44,0,1,1,0
Vortex_8,750,45,1,0,1,0
Vortex_8,750,46,1,0,1,0
Vortex_8,750,47,1,0,1,0
Vortex_8,750,48,1,0,1,0
Vortex_8,750,49,1,0,0,1
Vortex_8,750,50,0,1,1,0
Vortex_8,750,51,1,0,1,0
Vortex_8,750,52,1,0,1,0
Vortex_8,750,53,1,0,1,0
Vortex_8,750,54,0,1,1,0
Vortex_8,750,55,1,0,1,0
Vortex_8,750,56,1,0,1,0
Vortex_8,750,57,1,0,1,0
Vortex_8,750,58,1,0,1,0
Vortex_8,750,59,1,0,1,0
Vortex_8,750,60,0,1,1,0
Vortex_8,750,61,1,0,1,0
Vortex_8,750,62,1,0,1,0
Vortex_8,750,63,1,0,1,0
Vortex_8,750,64,1,0,1,0
Vortex_8,750,65,1,0,1,0
Vortex_8,750,66,1,0,1,0
Vortex_8,750,67,1,0,1,0
Vortex_8,750,68,1,0,1,0
Vortex_8,750,69,1,0,1,0
Vortex_8,750,70,1,0,1,0
Vortex_8,750,71,1,0,1,0
Vortex_8,750,72,1,0,1,0
Vortex_8,750,73,1,0,1,0
Vortex_8,750,74,1,0,0,1
Vortex_8,750,75,1,0,1,0
Vortex_8,750,76,1,0,1,0
Vortex_8,750,77,0,1,0,1
Vortex_8,750,78,1,0,1,0
Vortex_8,750,79,1,0,0,1
Vortex_8,750,80,1,0,0,1
Vortex_8,750,81,1,0,1,0
Vortex_8,750,82,1,0,1,0
Vortex_8,750,83,1,0,1,0
Vortex_8,750,84,1,0,0,1
Vortex_8,750,85,1,0,0,1
Vortex_8,750,86,1,0,1,0
Vortex_8,750,87,1,0,1,0
Vortex_8,750,88,1,0,1,0
Vortex_8,750,89,1,0,1,0
Vortex_8,750,90,1,0,1,0
Vortex_8,750,91,1,0,1,0
Vortex_8,750,92,0,1,1,0
Vortex_8,750,93,1,0,0,1
Vortex_8,750,94,1,0,1,0
Vortex_8,750,95,1,0,0,1
Vortex_8,750,96,1,0,1,0
Vortex_8,750,97,1,0,0,1
Vortex_8,750,98,1,0,1,0
Vortex_8,750,99,1,0,1,0
Vortex_8,1000,0,1,0,1,0
Vortex_8,1000,1,1,0,1,0
Vortex_8,1000,2,1,0,0,1
Vortex_8,1000,3,1,0,0,1
Vortex_8,1000,4,0,1,1,0
Vortex_8,1000,5,1,0,1,0
Vortex_8,1000,6,1,0,0,1
Vortex_8,1000,7,1,0,1,0
Vortex_8,1000,8,1,0,1,0
Vortex_8,1000,9,1,0,0,1
Vortex_8,1000,10,0,1,1,0
Vortex_8,1000,11,1,0,0,1
Vortex_8,1000,12,1,0,0,1
Vortex_8,1000,13,1,0,1,0
Vortex_8,1000,14,1,0,1,0
Vortex_8,1000,15,0,1,1,0
Vortex_8,1000,16,1,0,1,0
Vortex_8,1000,17,1,0,0,1
Vortex_8,1000,18,1,0,1,0
Vortex_8,1000,19,0,1,0,1
Vortex_8,1000,20,1,0,1,0
Vortex_8,1000,21,1,0,1,0
Vortex_8,1000,22,0,1,1,0
Vortex_8,1000,23,0,1,1,0
Vortex_8,1000,24,0,1,1,0
Vortex_8,1000,25,1,0,1,0
Vortex_8,1000,26,1,0,1,0
Vortex_8,1000,27,1,0,1,0
Vortex_8,1000,28,0,1,0,1
Vortex_8,1000,29,0,1,1,0
Vortex_8,1000,30,1,0,1,0
Vortex_8,1000,31,1,0,0,1
Vortex_8,1000,32,0,1,0,1
Vortex_8,1000,33,1,0,1,0
Vortex_8,1000,34,1,0,1,0
Vortex_8,1000,35,1,0,1,0
Vortex_8,1000,36,1,0,0,1
Vortex_8,1000,37,0,1,1,0
Vortex_8,1000,38,1,0,1,0
Vortex_8,1000,39,1,0,0,1
Vortex_8,1000,40,1,0,1,0
Vortex_8,1000,41,1,0,1,0
Vortex_8,1000,42,1,0,1,0
Vortex_8,1000,43,1,0,0,1
Vortex_8,1000,44,1,0,0,1
Vortex_8,1000,45,0,1,1,0
Vortex_8,1000,46,0,1,0,1
Vortex_8,1000,47,0,1,0,1
Vortex_8,1000,48,1,0,1,0
Vortex_8,1000,49,1,0,0,1
Vortex_8,1000,50,1,0,1,0
Vortex_8,1000,51,0,1,1,0
Vortex_8,1000,52,1,0,1,0
Vortex_8,1000,53,1,0,1,0
Vortex_8,1000,54,1,0,0,1
Vortex_8,1000,55,1,0,1,0
Vortex_8,1000,56,0,1,1,0
Vortex_8,1000,57,1,0,1,0
Vortex_8,1000,58,1,0,0,1
Vortex_8,1000,59,1,0,1,0
Vortex_8,1000,60,0,1,1,0
Vortex_8,1000,61,1,0,0,1
Vortex_8,1000,62,1,0,0,1
Vortex_8,1000,63,0,1,1,0
Vortex_8,1000,64,0,1,0,1
Vortex_8,1000,65,1,0,0,1
Vortex_8,1000,66,0,1,1,0
Vortex_8,1000,67,0,1,1,0
Vortex_8,1000,68,1,0,0,1
Vortex_8,1000,69,1,0,0,1
Vortex_8,1000,70,1,0,1,0
Vortex_8,1000,71,0,1,1,0
Vortex_8,1000,72,1,0,0,1
Vortex_8,1000,73,1,0,1,0
Vortex_8,1000,74,0,1,0,1
Vortex_8,1000,75,1,0,1,0
Vortex_8,1000,76,1,0,1,0
Vortex_8,1000,77,1,0,1,0
Vortex_8,1000,78,0,1,1,0
Vortex_8,1000,79,1,0,0,1
Vortex_8,1000,80,1,0,1,0
Vortex_8,1000,81,1,0,1,0
Vortex_8,1000,82,1,0,1,0
Vortex_8,1000,83,0,1,0,1
Vortex_8,1000,84,1,0,0,1
Vortex_8,1000,85,1,0,1,0
Vortex_8,1000,86,1,0,0,1
Vortex_8,1000,87,0,1,1,0
Vortex_8,1000,88,1,0,0,1
Vortex_8,1000,89,1,0,1,0
Vortex_8,1000,90,1,0,1,0
Vortex_8,1000,91,1,0,1,0
Vortex_8,1000,92,1,0,1,0
Vortex_8,1000,93,0,1,0,1
Vortex_8,1000,94,1,0,1,0
Vortex_8,1000,95,1,0,1,0
Vortex_8,1000,96,1,0,1,0
Vortex_8,1000,97,1,0,0,1
Vortex_8,1000,98,1,0,1,0
Vortex_8,1000,99,1,0,1,0
Vortex_9,250,0,1,0,1,0
Vortex_9,250,1,1,0,1,0
Vortex_9,250,2,1,0,1,0
Vortex_9,250,3,1,0,1,0
Vortex_9,250,4,1,0,1,0
Vortex_9,250,5,1,0,1,0
Vortex_9,250,6,1,0,1,0
Vortex_9,250,7,1,0,1,0
Vortex_9,250,8,1,0,1,0
Vortex_9,250,9,1,0,1,0
Vortex_9,250,10,1,0,1,0
Vortex_9,250,11,1,0,1,0
Vortex_9,250,12,1,0,1,0
Vortex_9,250,13,1,0,1,0
Vortex_9,250,14,1,0,1,0
Vortex_9,250,15,1,0,1,0
Vortex_9,250,16,1,0,1,0
Vortex_9,250,17,1,0,1,0
Vortex_9,250,18,1,0,1,0
Vortex_9,250,19,1,0,1,0
Vortex_9,250,20,1,0,1,0
Vortex_9,250,21,1,0,1,0
Vortex_9,250,22,1,0,1,0
Vortex_9,250,23,1,0,1,0
Vortex_9,250,24,1,0,1,0
Vortex_9,250,25,1,0,1,0
Vortex_9,250,26,1,0,1,0
Vortex_9,250,27,1,0,1,0
Vortex_9,250,28,1,0,1,0
Vortex_9,250,29,1,0,1,0
Vortex_9,250,30,1,0,1,0
Vortex_9,250,31,1,0,1,0
Vortex_9,250,32,1,0,1,0
Vortex_9,250,33,1,0,1,0
Vortex_9,250,34,1,0,1,0
Vortex_9,250,35,1,0,1,0
Vortex_9,250,36,1,0,1,0
Vortex_9,250,37,1,0,1,0
Vortex_9,250,38,1,0,1,0
Vortex_9,250,39,1,0,1,0
Vortex_9,250,40,1,0,1,0
Vortex_9,250,41,1,0,1,0
Vortex_9,250,42,1,0,1,0
Vortex_9,250,43,1,0,1,0
Vortex_9,250,44,1,0,1,0
Vortex_9,250,45,1,0,1,0
Vortex_9,250,46,1,0,1,0
Vortex_9,250,47,1,0,1,0
Vortex_9,250,48,1,0,1,0
Vortex_9,250,49,1,0,1,0
Vortex_9,250,50,1,0,1,0
Vortex_9,250,51,1,0,1,0
Vortex_9,250,52,1,0,1,0
Vortex_9,250,53,1,0,1,0
Vortex_9,250,54,1,0,1,0
Vortex_9,250,55,1,0,1,0
Vortex_9,250,56,1,0,1,0
Vortex_9,250,57,1,0,1,0
Vortex_9,250,58,1,0,1,0
Vortex_9,250,59,1,0,1,0
Vortex_9,250,60,1,0,1,0
Vortex_9,250,61,1,0,1,0
Vortex_9,250,62,1,0,1,0
Vortex_9,250,63,1,0,1,0
Vortex_9,250,64,1,0,1,0
Vortex_9,250,65,1,0,1,0
Vortex_9,250,66,1,0,1,0
Vortex_9,250,67,1,0,1,0
Vortex_9,250,68,1,0,1,0
Vortex_9,250,69,1,0,1,0
Vortex_9,250,70,1,0,1,0
Vortex_9,250,71,1,0,1,0
Vortex_9,250,72,1,0,1,0
Vortex_9,250,73,1,0,1,0
Vortex_9,250,74,1,0,1,0
Vortex_9,250,75,1,0,1,0
Vortex_9,250,76,1,0,1,0
Vortex_9,250,77,1,0,1,0
Vortex_9,250,78,1,0,1,0
Vortex_9,250,79,1,0,1,0
Vortex_9,250,80,1,0,1,0
Vortex_9,250,81,1,0,1,0
Vortex_9,250,82,1,0,1,0
Vortex_9,250,83,1,0,1,0
Vortex_9,250,84,1,0,1,0
Vortex_9,250,85,1,0,1,0
Vortex_9,250,86,1,0,1,0
Vortex_9,250,87,1,0,1,0
Vortex_9,250,88,1,0,1,0
Vortex_9,250,89,1,0,1,0
Vortex_9,250,90,1,0,1,0
Vortex_9,250,91,1,0,1,0
Vortex_9,250,92,1,0,1,0
Vortex_9,250,93,1,0,1,0
Vortex_9,250,94,1,0,1,0
Vortex_9,250,95,1,0,1,0
Vortex_9,250,96,1,0,1,0
Vortex_9,250,97,1,0,1,0
Vortex_9,250,98,1,0,1,0
Vortex_9,250,99,1,0,1,0
Vortex_9,500,0,1,0,1,0
Vortex_9,500,1,1,0,1,0
Vortex_9,500,2,1,0,1,0
Vortex_9,500,3,1,0,1,0
Vortex_9,500,4,1,0,1,0
Vortex_9,500,5,1,0,1,0
Vortex_9,500,6,1,0,1,0
Vortex_9,500,7,1,0,1,0
Vortex_9,500,8,1,0,1,0
Vortex_9,500,9,1,0,1,0
Vortex_9,500,10,1,0,1,0
Vortex_9,500,11,1,0,1,0
Vortex_9,500,12,1,0,1,0
Vortex_9,500,13,1,0,1,0
Vortex_9,500,14,1,0,1,0
Vortex_9,500,15,1,0,1,0
Vortex_9,500,16,1,0,1,0
Vortex_9,500,17,1,0,1,0
Vortex_9,500,18,1,0,1,0
Vortex_9,500,19,1,0,1,0
Vortex_9,500,20,1,0,1,0
Vortex_9,500,21,1,0,1,0
Vortex_9,500,22,1,0,1,0
Vortex_9,500,23,1,0,1,0
Vortex_9,500,24,1,0,1,0
Vortex_9,500,25,1,0,1,0
Vortex_9,500,26,1,0,1,0
Vortex_9,500,27,1,0,1,0
Vortex_9,500,28,1,0,1,0
Vortex_9,500,29,1,0,1,0
Vortex_9,500,30,1,0,1,0
Vortex_9,500,31,1,0,1,0
Vortex_9,500,32,1,0,1,0
Vortex_9,500,33,1,0,1,0
Vortex_9,500,34,1,0,1,0
Vortex_9,500,35,1,0,1,0
Vortex_9,500,36,1,0,1,0
Vortex_9,500,37,1,0,1,0
Vortex_9,500,38,1,0,1,0
Vortex_9,500,39,1,0,1,0
Vortex_9,500,40,1,0,1,0
Vortex_9,500,41,1,0,1,0
Vortex_9,500,42,1,0,1,0
Vortex_9,500,43,1,0,1,0
Vortex_9,500,44,1,0,1,0
Vortex_9,500,45,1,0,1,0
Vortex_9,500,46,1,0,1,0
Vortex_9,500,47,1,0,1,0
Vortex_9,500,48,1,0,1,0
Vortex_9,500,49,1,0,1,0
Vortex_9,500,50,1,0,1,0
Vortex_9,500,51,1,0,1,0
Vortex_9,500,52,0,1,1,0
Vortex_9,500,53,1,0,1,0
Vortex_9,500,54,1,0,1,0
Vortex_9,500,55,1,0,1,0
Vortex_9,500,56,1,0,1,0
Vortex_9,500,57,1,0,1,0
Vortex_9,500,58,1,0,1,0
Vortex_9,500,59,1,0,1,0
Vortex_9,500,60,1,0,1,0
Vortex_9,500,61,1,0,1,0
Vortex_9,500,62,1,0,1,0
Vortex_9,500,63,1,0,1,0
Vortex_9,500,64,1,0,1,0
Vortex_9,500,65,1,0,1,0
Vortex_9,500,66,1,0,1,0
Vortex_9,500,67,1,0,1,0
Vortex_9,500,68,1,0,1,0
Vortex_9,500,69,1,0,1,0
Vortex_9,500,70,1,0,1,0
Vortex_9,500,71,1,0,1,0
Vortex_9,500,72,1,0,1,0
Vortex_9,500,73,1,0,1,0
Vortex_9,500,74,1,0,1,0
Vortex_9,500,75,1,0,0,1
Vortex_9,500,76,1,0,1,0
Vortex_9,500,77,1,0,1,0
Vortex_9,500,78,1,0,1,0
Vortex_9,500,79,1,0,1,0
Vortex_9,500,80,1,0,1,0
Vortex_9,500,81,1,0,1,0
Vortex_9,500,82,1,0,1,0
Vortex_9,500,83,1,0,1,0
Vortex_9,500,84,1,0,1,0
Vortex_9,500,85,1,0,1,0
Vortex_9,500,86,1,0,1,0
Vortex_9,500,87,1,0,1,0
Vortex_9,500,88,1,0,1,0
Vortex_9,500,89,1,0,1,0
Vortex_9,500,90,1,0,0,1
Vortex_9,500,91,1,0,1,0
Vortex_9,500,92,1,0,1,0
Vortex_9,500,93,1,0,1,0
Vortex_9,500,94,1,0,1,0
Vortex_9,500,95,1,0,1,0
Vortex_9,500,96,1,0,1,0
Vortex_9,500,97,1,0,1,0
Vortex_9,500,98,1,0,1,0
Vortex_9,500,99,1,0,1,0
Vortex_9,750,0,1,0,1,0
Vortex_9,750,1,1,0,1,0
Vortex_9,750,2,1,0,0,1
Vortex_9,750,3,1,0,1,0
Vortex_9,750,4,1,0,1,0
Vortex_9,750,5,0,1,1,0
Vortex_9,750,6,1,0,1,0
Vortex_9,750,7,1,0,1,0
Vortex_9,750,8,1,0,1,0
Vortex_9,750,9,1,0,1,0
Vortex_9,750,10,1,0,1,0
Vortex_9,750,11,1,0,1,0
Vortex_9,750,12,1,0,1,0
Vortex_9,750,13,1,0,1,0
Vortex_9,750,14,1,0,1,0
Vortex_9,750,15,1,0,1,0
Vortex_9,750,16,1,0,1,0
Vortex_9,750,17,1,0,1,0
Vortex_9,750,18,1,0,1,0
Vortex_9,750,19,1,0,1,0
Vortex_9,750,20,1,0,1,0
Vortex_9,750,21,1,0,1,0
Vortex_9,750,22,1,0,1,0
Vortex_9,750,23,1,0,1,0
Vortex_9,750,24,1,0,1,0
Vortex_9,750,25,1,0,1,0
Vortex_9,750,26,1,0,1,0
Vortex_9,750,27,1,0,0,1
Vortex_9,750,28,1,0,1,0
Vortex_9,750,29,1,0,1,0
Vortex_9,750,30,1,0,1,0
Vortex_9,750,31,1,0,0,1
Vortex_9,750,32,1,0,1,0
Vortex_9,750,33,1,0,0,1
Vortex_9,750,34,1,0,1,0
Vortex_9,750,35,1,0,1,0
Vortex_9,750,36,1,0,1,0
Vortex_9,750,37,1,0,1,0
Vortex_9,750,38,1,0,1,0
Vortex_9,750,39,1,0,1,0
Vortex_9,750,40,1,0,1,0
Vortex_9,750,41,1,0,1,0
Vortex_9,750,42,0,1,1,0
Vortex_9,750,43,1,0,1,0
Vortex_9,750,44,1,0,1,0
Vortex_9,750,45,1,0,1,0
Vortex_9,750,46,1,0,1,0
Vortex_9,750,47,1,0,1,0
Vortex_9,750,48,1,0,1,0
Vortex_9,750,49,1,0,1,0
Vortex_9,750,50,1,0,1,0
Vortex_9,750,51,1,0,1,0
Vortex_9,750,52,0,1,1,0
Vortex_9,750,53,1,0,1,0
Vortex_9,750,54,1,0,1,0
Vortex_9,750,55,1,0,1,0
Vortex_9,750,56,1,0,1,0
Vortex_9,750,57,0,1,1,0
Vortex_9,750,58,1,0,1,0
Vortex_9,750,59,1,0,1,0
Vortex_9,750,60,1,0,1,0
Vortex_9,750,61,1,0,1,0
Vortex_9,750,62,1,0,1,0
Vortex_9,750,63,1,0,1,0
Vortex_9,750,64,1,0,1,0
Vortex_9,750,65,0,1,1,0
Vortex_9,750,66,1,0,1,0
Vortex_9,750,67,1,0,1,0
Vortex_9,750,68,1,0,1,0
Vortex_9,750,69,1,0,1,0
Vortex_9,750,70,1,0,1,0
Vortex_9,750,71,1,0,1,0
Vortex_9,750,72,1,0,1,0
Vortex_9,750,73,1,0,1,0
Vortex_9,750,74,1,0,1,0
Vortex_9,750,75,1,0,1,0
Vortex_9,750,76,1,0,1,0
Vortex_9,750,77,1,0,1,0
Vortex_9,750,78,0,1,1,0
Vortex_9,750,79,1,0,1,0
Vortex_9,750,80,1,0,1,0
Vortex_9,750,81,1,0,1,0
Vortex_9,750,82,1,0,1,0
Vortex_9,750,83,1,0,1,0
Vortex_9,750,84,1,0,1,0
Vortex_9,750,85,1,0,1,0
Vortex_9,750,86,1,0,1,0
Vortex_9,750,87,1,0,1,0
Vortex_9,750,88,1,0,1,0
Vortex_9,750,89,1,0,1,0
Vortex_9,750,90,1,0,1,0
Vortex_9,750,91,1,0,1,0
Vortex_9,750,92,1,0,0,1
Vortex_9,750,93,1,0,1,0
Vortex_9,750,94,1,0,1,0
Vortex_9,750,95,1,0,1,0
Vortex_9,750,96,1,0,1,0
Vortex_9,750,97,1,0,1,0
Vortex_9,750,98,1,0,1,0
Vortex_9,750,99,1,0,0,1
Vortex_9,1000,0,1,0,1,0
Vortex_9,1000,1,0,1,1,0
Vortex_9,1000,2,0,1,1,0
Vortex_9,1000,3,1,0,0,1
Vortex_9,1000,4,1,0,1,0
Vortex_9,1000,5,1,0,1,0
Vortex_9,1000,6,1,0,1,0
Vortex_9,1000,7,1,0,1,0
Vortex_9,1000,8,1,0,0,1
Vortex_9,1000,9,1,0,1,0
Vortex_9,1000,10,0,1,1,0
Vortex_9,1000,11,1,0,1,0
Vortex_9,1000,12,0,1,1,0
Vortex_9,1000,13,1,0,1,0
Vortex_9,1000,14,1,0,1,0
Vortex_9,1000,15,1,0,1,0
Vortex_9,1000,16,1,0,1,0
Vortex_9,1000,17,1,0,1,0
Vortex_9,1000,18,1,0,0,1
Vortex_9,1000,19,1,0,0,1
Vortex_9,1000,20,1,0,1,0
Vortex_9,1000,21,1,0,1,0
Vortex_9,1000,22,0,1,1,0
Vortex_9,1000,23,1,0,1,0
Vortex_9,1000,24,1,0,1,0
Vortex_9,1000,25,1,0,1,0
Vortex_9,1000,26,1,0,1,0
Vortex_9,1000,27,1,0,0,1
Vortex_9,1000,28,0,1,1,0
Vortex_9,1000,29,1,0,1,0
Vortex_9,1000,30,1,0,1,0
Vortex_9,1000,31,1,0,1,0
Vortex_9,1000,32,0,1,1,0
Vortex_9,1000,33,1,0,1,0
Vortex_9,1000,34,1,0,1,0
Vortex_9,1000,35,1,0,1,0
Vortex_9,1000,36,1,0,1,0
Vortex_9,1000,37,1,0,1,0
Vortex_9,1000,38,1,0,1,0
Vortex_9,1000,39,1,0,1,0
Vortex_9,1000,40,0,1,1,0
Vortex_9,1000,41,1,0,1,0
Vortex_9,1000,42,1,0,1,0
Vortex_9,1000,43,1,0,0,1
Vortex_9,1000,44,0,1,0,1
Vortex_9,1000,45,1,0,1,0
Vortex_9,1000,46,1,0,0,1
Vortex_9,1000,47,0,1,1,0
Vortex_9,1000,48,1,0,1,0
Vortex_9,1000,49,1,0,1,0
Vortex_9,1000,50,1,0,1,0
Vortex_9,1000,51,1,0,1,0
Vortex_9,1000,52,1,0,1,0
Vortex_9,1000,53,1,0,1,0
Vortex_9,1000,54,1,0,1,0
Vortex_9,1000,55,1,0,0,1
Vortex_9,1000,56,1,0,0,1
Vortex_9,1000,57,1,0,1,0
Vortex_9,1000,58,1,0,0,1
Vortex_9,1000,59,1,0,1,0
Vortex_9,1000,60,1,0,1,0
Vortex_9,1000,61,1,0,1,0
Vortex_9,1000,62,1,0,1,0
Vortex_9,1000,63,1,0,1,0
Vortex_9,1000,64,0,1,0,1
Vortex_9,1000,65,1,0,0,1
Vortex_9,1000,66,1,0,0,1
Vortex_9,1000,67,1,0,1,0
Vortex_9,1000,68,1,0,1,0
Vortex_9,1000,69,1,0,1,0
Vortex_9,1000,70,1,0,1,0
Vortex_9,1000,71,0,1,1,0
Vortex_9,1000,72,1,0,1,0
Vortex_9,1000,73,1,0,0,1
Vortex_9,1000,74,1,0,1,0
Vortex_9,1000,75,1,0,1,0
Vortex_9,1000,76,0,1,0,1
Vortex_9,1000,77,1,0,1,0
Vortex_9,1000,78,1,0,1,0
Vortex_9,1000,79,1,0,1,0
Vortex_9,1000,80,1,0,1,0
Vortex_9,1000,81,1,0,1,0
Vortex_9,1000,82,1,0,1,0
Vortex_9,1000,83,1,0,1,0
Vortex_9,1000,84,1,0,1,0
Vortex_9,1000,85,1,0,1,0
Vortex_9,1000,86,1,0,1,0
Vortex_9,1000,87,1,0,1,0
Vortex_9,1000,88,1,0,1,0
Vortex_9,1000,89,1,0,1,0
Vortex_9,1000,90,0,1,0,1
Vortex_9,1000,91,1,0,1,0
Vortex_9,1000,92,1,0,1,0
Vortex_9,1000,93,1,0,1,0
Vortex_9,1000,94,0,1,1,0
Vortex_9,1000,95,1,0,1,0
Vortex_9,1000,96,1,0,1,0
Vortex_9,1000,97,1,0,1,0
Vortex_9,1000,98,1,0,1,0
Vortex_9,1000,99,1,0,1,0
